Student ID,Student Country,Question ID,Type of Answer,Question Level,Topic,Subtopic,Keywords
1308,1,428,0,1,7,23,31
1286,1,428,0,1,7,23,31
1300,1,428,0,1,7,23,31
1299,1,428,0,1,7,23,31
1283,1,428,1,1,7,23,31
1243,3,428,1,1,7,23,31
1143,3,429,1,1,7,23,325
91,2,429,1,1,7,23,325
1023,2,429,1,1,7,23,325
1023,2,429,0,1,7,23,325
1023,2,429,1,1,7,23,325
1023,2,429,1,1,7,23,325
1023,2,429,1,1,7,23,325
1023,2,429,1,1,7,23,325
1023,2,429,0,1,7,23,325
91,2,429,1,1,7,23,325
1229,3,429,1,1,7,23,325
1076,3,429,1,1,7,23,325
1312,3,429,1,1,7,23,325
168,3,429,0,1,7,23,325
168,3,429,1,1,7,23,325
510,3,429,0,1,7,23,325
1252,3,429,1,1,7,23,325
972,3,429,0,1,7,23,325
972,3,429,0,1,7,23,325
972,3,429,0,1,7,23,325
1331,3,429,1,1,7,23,325
465,3,429,1,1,7,23,325
457,3,429,0,1,7,23,325
1269,3,429,1,1,7,23,325
1081,3,429,0,1,7,23,325
483,3,429,0,1,7,23,325
591,3,429,0,1,7,23,325
1182,3,429,0,1,7,23,325
1158,3,429,1,1,7,23,325
1182,3,429,0,1,7,23,325
1150,3,429,0,1,7,23,325
1158,3,429,0,1,7,23,325
1150,3,429,0,1,7,23,325
1157,3,429,0,1,7,23,325
1253,3,429,0,1,7,23,325
509,3,429,1,1,7,23,325
898,3,429,0,1,7,23,325
535,3,429,1,1,7,23,325
1135,3,429,0,1,7,23,325
1163,3,429,1,1,7,23,325
1147,3,429,1,1,7,23,325
1147,3,429,1,1,7,23,325
1195,3,429,1,1,7,23,325
1276,3,429,1,1,7,23,325
1288,3,429,1,1,7,23,325
1288,3,429,1,1,7,23,325
1288,3,429,0,1,7,23,325
1146,3,429,0,1,7,23,325
1179,3,429,1,1,7,23,325
1350,3,429,0,1,7,23,325
1087,3,429,1,1,7,23,325
1080,3,429,1,1,7,23,325
986,3,429,1,1,7,23,325
1332,3,429,1,1,7,23,325
1080,3,429,1,1,7,23,325
966,3,429,0,1,7,23,325
1087,3,429,1,1,7,23,325
1077,3,429,0,1,7,23,325
1077,3,429,0,1,7,23,325
1130,3,429,1,1,7,23,325
426,3,429,0,1,7,23,325
899,2,429,1,1,7,23,325
899,2,429,0,1,7,23,325
1220,6,429,1,1,7,23,325
1220,6,429,0,1,7,23,325
1220,6,429,1,1,7,23,325
1220,6,429,1,1,7,23,325
1220,6,429,1,1,7,23,325
1220,6,429,1,1,7,23,325
1220,6,429,1,1,7,23,325
1220,6,429,1,1,7,23,325
1220,6,429,1,1,7,23,325
1220,6,429,0,1,7,23,325
1220,6,429,0,1,7,23,325
851,1,429,0,1,7,23,325
955,2,429,0,1,7,23,325
1322,1,429,0,1,7,23,325
1322,1,429,0,1,7,23,325
1284,1,429,0,1,7,23,325
1286,1,429,1,1,7,23,325
1290,1,429,1,1,7,23,325
1286,1,429,0,1,7,23,325
1286,1,429,0,1,7,23,325
1291,1,429,0,1,7,23,325
1283,1,429,0,1,7,23,325
72,3,429,0,1,7,23,325
1341,3,429,1,1,7,23,325
374,3,429,1,1,7,23,325
1339,3,430,1,0,7,23,325
387,3,430,0,0,7,23,325
913,0,430,1,0,7,23,325
913,0,430,0,0,7,23,325
91,2,430,0,0,7,23,325
91,2,430,0,0,7,23,325
91,2,430,0,0,7,23,325
988,3,430,1,0,7,23,325
969,4,430,1,0,7,23,325
969,4,430,0,0,7,23,325
972,3,430,0,0,7,23,325
1517,3,430,0,0,7,23,325
1517,3,430,0,0,7,23,325
1517,3,430,0,0,7,23,325
1079,3,430,0,0,7,23,325
1081,3,430,0,0,7,23,325
394,3,430,0,0,7,23,325
982,3,430,1,0,7,23,325
986,3,430,1,0,7,23,325
986,3,430,0,0,7,23,325
986,3,430,1,0,7,23,325
986,3,430,1,0,7,23,325
986,3,430,0,0,7,23,325
1077,3,430,0,0,7,23,325
1332,3,430,1,0,7,23,325
890,3,430,1,0,7,23,325
359,3,430,0,0,7,23,325
899,2,430,0,0,7,23,325
899,2,430,0,0,7,23,325
884,1,430,0,0,7,23,325
633,1,430,1,0,7,23,325
955,2,430,0,0,7,23,325
1289,1,430,0,0,7,23,325
1289,1,430,0,0,7,23,325
1284,1,430,0,0,7,23,325
72,3,430,0,0,7,23,325
72,3,430,0,0,7,23,325
72,3,430,0,0,7,23,325
72,3,430,0,0,7,23,325
956,3,431,0,1,7,23,325
956,3,431,0,1,7,23,325
956,3,431,0,1,7,23,325
1271,3,431,1,1,7,23,325
91,2,431,1,1,7,23,325
1023,2,431,1,1,7,23,325
1023,2,431,0,1,7,23,325
1023,2,431,1,1,7,23,325
1023,2,431,0,1,7,23,325
1023,2,431,1,1,7,23,325
1023,2,431,1,1,7,23,325
91,2,431,1,1,7,23,325
91,2,431,1,1,7,23,325
1076,3,431,1,1,7,23,325
168,3,431,0,1,7,23,325
168,3,431,1,1,7,23,325
168,3,431,0,1,7,23,325
1252,3,431,1,1,7,23,325
1252,3,431,1,1,7,23,325
972,3,431,0,1,7,23,325
1082,3,431,1,1,7,23,325
1352,3,431,1,1,7,23,325
1079,3,431,1,1,7,23,325
1079,3,431,0,1,7,23,325
1331,3,431,0,1,7,23,325
1156,3,431,1,1,7,23,325
1182,3,431,0,1,7,23,325
1191,3,431,1,1,7,23,325
1241,3,431,0,1,7,23,325
1244,3,431,0,1,7,23,325
1256,3,431,0,1,7,23,325
1256,3,431,0,1,7,23,325
509,3,431,1,1,7,23,325
375,3,431,1,1,7,23,325
1147,3,431,0,1,7,23,325
1147,3,431,0,1,7,23,325
1195,3,431,1,1,7,23,325
1148,3,431,0,1,7,23,325
1276,3,431,0,1,7,23,325
1288,3,431,1,1,7,23,325
1179,3,431,1,1,7,23,325
1146,3,431,0,1,7,23,325
1146,3,431,0,1,7,23,325
1179,3,431,1,1,7,23,325
1179,3,431,1,1,7,23,325
1288,3,431,0,1,7,23,325
1109,3,431,0,1,7,23,325
1122,3,431,0,1,7,23,325
1080,3,431,1,1,7,23,325
1080,3,431,1,1,7,23,325
986,3,431,1,1,7,23,325
1080,3,431,0,1,7,23,325
966,3,431,0,1,7,23,325
1087,3,431,0,1,7,23,325
973,3,431,0,1,7,23,325
426,3,431,1,1,7,23,325
411,3,431,0,1,7,23,325
899,2,431,1,1,7,23,325
899,2,431,1,1,7,23,325
899,2,431,0,1,7,23,325
1220,6,431,1,1,7,23,325
1220,6,431,1,1,7,23,325
1220,6,431,1,1,7,23,325
1220,6,431,0,1,7,23,325
1220,6,431,0,1,7,23,325
1220,6,431,1,1,7,23,325
1220,6,431,1,1,7,23,325
1220,6,431,0,1,7,23,325
1220,6,431,1,1,7,23,325
1220,6,431,0,1,7,23,325
1220,6,431,0,1,7,23,325
1220,6,431,0,1,7,23,325
1196,6,431,1,1,7,23,325
1220,6,431,1,1,7,23,325
1220,6,431,0,1,7,23,325
884,1,431,1,1,7,23,325
851,1,431,0,1,7,23,325
1185,3,431,1,1,7,23,325
965,3,431,1,1,7,23,325
1324,1,431,0,1,7,23,325
1284,1,431,1,1,7,23,325
1291,1,431,0,1,7,23,325
1290,1,431,1,1,7,23,325
1286,1,431,0,1,7,23,325
1286,1,431,0,1,7,23,325
1299,1,431,1,1,7,23,325
840,1,431,1,1,7,23,325
1273,3,431,0,1,7,23,325
1273,3,431,1,1,7,23,325
634,1,431,1,1,7,23,325
634,1,431,1,1,7,23,325
1243,3,431,1,1,7,23,325
1341,3,431,1,1,7,23,325
374,3,431,1,1,7,23,325
374,3,431,0,1,7,23,325
913,0,432,1,0,7,23,168
913,0,432,1,0,7,23,168
91,2,432,0,0,7,23,168
91,2,432,1,0,7,23,168
91,2,432,1,0,7,23,168
988,3,432,1,0,7,23,168
168,3,432,0,0,7,23,168
167,3,432,0,0,7,23,168
1517,3,432,0,0,7,23,168
1269,3,432,0,0,7,23,168
483,3,432,1,0,7,23,168
1093,3,432,0,0,7,23,168
394,3,432,1,0,7,23,168
473,3,432,1,0,7,23,168
898,3,432,0,0,7,23,168
982,3,432,1,0,7,23,168
986,3,432,1,0,7,23,168
1332,3,432,1,0,7,23,168
890,3,432,1,0,7,23,168
359,3,432,1,0,7,23,168
899,2,432,0,0,7,23,168
1275,2,432,0,0,7,23,168
633,1,432,0,0,7,23,168
884,1,432,1,0,7,23,168
955,2,432,0,0,7,23,168
955,2,432,1,0,7,23,168
1289,1,432,0,0,7,23,168
1289,1,432,1,0,7,23,168
1286,1,432,0,0,7,23,168
1284,1,432,1,0,7,23,168
72,3,432,0,0,7,23,168
956,3,433,1,1,7,23,324
956,3,433,0,1,7,23,324
956,3,433,0,1,7,23,324
387,3,433,0,1,7,23,324
1271,3,433,1,1,7,23,324
1023,2,433,1,1,7,23,324
1023,2,433,1,1,7,23,324
1023,2,433,1,1,7,23,324
1023,2,433,1,1,7,23,324
1319,1,433,1,1,7,23,324
1076,3,433,1,1,7,23,324
168,3,433,0,1,7,23,324
750,3,433,1,1,7,23,324
750,3,433,1,1,7,23,324
1252,3,433,0,1,7,23,324
1252,3,433,1,1,7,23,324
967,3,433,1,1,7,23,324
1082,3,433,1,1,7,23,324
1079,3,433,1,1,7,23,324
1331,3,433,0,1,7,23,324
457,3,433,1,1,7,23,324
1150,3,433,0,1,7,23,324
1158,3,433,1,1,7,23,324
376,3,433,1,1,7,23,324
1241,3,433,1,1,7,23,324
1244,3,433,0,1,7,23,324
1157,3,433,0,1,7,23,324
1256,3,433,1,1,7,23,324
1282,3,433,1,1,7,23,324
509,3,433,1,1,7,23,324
509,3,433,1,1,7,23,324
394,3,433,1,1,7,23,324
890,3,433,0,1,7,23,324
1147,3,433,0,1,7,23,324
1135,3,433,1,1,7,23,324
1146,3,433,0,1,7,23,324
1288,3,433,0,1,7,23,324
1288,3,433,1,1,7,23,324
1147,3,433,0,1,7,23,324
1122,3,433,1,1,7,23,324
1080,3,433,1,1,7,23,324
1363,3,433,0,1,7,23,324
1332,3,433,1,1,7,23,324
1077,3,433,0,1,7,23,324
973,3,433,1,1,7,23,324
426,3,433,1,1,7,23,324
899,2,433,0,1,7,23,324
1275,2,433,0,1,7,23,324
1220,6,433,1,1,7,23,324
1220,6,433,1,1,7,23,324
1220,6,433,1,1,7,23,324
1220,6,433,0,1,7,23,324
1220,6,433,1,1,7,23,324
1220,6,433,1,1,7,23,324
1220,6,433,1,1,7,23,324
1220,6,433,1,1,7,23,324
1220,6,433,0,1,7,23,324
1220,6,433,0,1,7,23,324
1220,6,433,1,1,7,23,324
1220,6,433,0,1,7,23,324
1220,6,433,0,1,7,23,324
1220,6,433,1,1,7,23,324
1220,6,433,1,1,7,23,324
1220,6,433,1,1,7,23,324
1220,6,433,0,1,7,23,324
1220,6,433,0,1,7,23,324
1196,6,433,0,1,7,23,324
1220,6,433,1,1,7,23,324
1220,6,433,1,1,7,23,324
1196,6,433,1,1,7,23,324
1220,6,433,1,1,7,23,324
1220,6,433,0,1,7,23,324
884,1,433,1,1,7,23,324
851,1,433,1,1,7,23,324
955,2,433,0,1,7,23,324
955,2,433,0,1,7,23,324
955,2,433,0,1,7,23,324
36,3,433,1,1,7,23,324
1308,1,433,0,1,7,23,324
1308,1,433,1,1,7,23,324
1289,1,433,1,1,7,23,324
1289,1,433,0,1,7,23,324
1290,1,433,1,1,7,23,324
1286,1,433,0,1,7,23,324
1286,1,433,0,1,7,23,324
1300,1,433,1,1,7,23,324
1300,1,433,0,1,7,23,324
1291,1,433,0,1,7,23,324
1284,1,433,1,1,7,23,324
885,1,433,1,1,7,23,324
72,3,433,0,1,7,23,324
840,1,433,1,1,7,23,324
1273,3,433,1,1,7,23,324
1272,3,433,0,1,7,23,324
374,3,433,1,1,7,23,324
1271,3,434,1,1,7,23,322
1023,2,434,1,1,7,23,322
1023,2,434,1,1,7,23,322
1023,2,434,1,1,7,23,322
91,2,434,0,1,7,23,322
91,2,434,1,1,7,23,322
1312,3,434,1,1,7,23,322
168,3,434,0,1,7,23,322
168,3,434,1,1,7,23,322
750,3,434,0,1,7,23,322
1252,3,434,0,1,7,23,322
1252,3,434,0,1,7,23,322
972,3,434,0,1,7,23,322
972,3,434,0,1,7,23,322
1079,3,434,1,1,7,23,322
1182,3,434,0,1,7,23,322
1182,3,434,0,1,7,23,322
1241,3,434,1,1,7,23,322
1244,3,434,0,1,7,23,322
1244,3,434,0,1,7,23,322
509,3,434,1,1,7,23,322
473,3,434,0,1,7,23,322
535,3,434,1,1,7,23,322
1147,3,434,0,1,7,23,322
1288,3,434,0,1,7,23,322
1146,3,434,0,1,7,23,322
1179,3,434,1,1,7,23,322
1334,3,434,0,1,7,23,322
1109,3,434,0,1,7,23,322
1080,3,434,1,1,7,23,322
1363,3,434,0,1,7,23,322
1087,3,434,1,1,7,23,322
1077,3,434,0,1,7,23,322
973,3,434,1,1,7,23,322
426,3,434,1,1,7,23,322
426,3,434,0,1,7,23,322
426,3,434,0,1,7,23,322
1220,6,434,1,1,7,23,322
1220,6,434,0,1,7,23,322
1220,6,434,0,1,7,23,322
1220,6,434,0,1,7,23,322
1220,6,434,1,1,7,23,322
1220,6,434,1,1,7,23,322
1220,6,434,1,1,7,23,322
1220,6,434,1,1,7,23,322
1220,6,434,1,1,7,23,322
1220,6,434,1,1,7,23,322
1220,6,434,1,1,7,23,322
1220,6,434,1,1,7,23,322
1220,6,434,0,1,7,23,322
1220,6,434,0,1,7,23,322
1220,6,434,0,1,7,23,322
1220,6,434,1,1,7,23,322
1220,6,434,0,1,7,23,322
1220,6,434,0,1,7,23,322
1220,6,434,1,1,7,23,322
1196,6,434,1,1,7,23,322
1220,6,434,1,1,7,23,322
1220,6,434,1,1,7,23,322
1196,6,434,1,1,7,23,322
1220,6,434,0,1,7,23,322
851,1,434,0,1,7,23,322
955,2,434,1,1,7,23,322
1324,1,434,1,1,7,23,322
1322,1,434,0,1,7,23,322
1322,1,434,0,1,7,23,322
1308,1,434,0,1,7,23,322
1308,1,434,1,1,7,23,322
1289,1,434,0,1,7,23,322
1291,1,434,0,1,7,23,322
1286,1,434,0,1,7,23,322
1300,1,434,1,1,7,23,322
1070,3,434,1,1,7,23,322
72,3,434,0,1,7,23,322
72,3,434,1,1,7,23,322
840,1,434,1,1,7,23,322
1273,3,434,1,1,7,23,322
625,5,434,1,1,7,23,322
634,1,434,1,1,7,23,322
634,1,434,1,1,7,23,322
1242,3,434,0,1,7,23,322
1341,3,434,1,1,7,23,322
1272,3,434,0,1,7,23,322
374,3,434,0,1,7,23,322
956,3,435,0,1,7,23,89
956,3,435,0,1,7,23,89
1271,3,435,1,1,7,23,89
1023,2,435,0,1,7,23,89
1023,2,435,1,1,7,23,89
1023,2,435,0,1,7,23,89
91,2,435,0,1,7,23,89
91,2,435,1,1,7,23,89
1229,3,435,0,1,7,23,89
1076,3,435,0,1,7,23,89
168,3,435,1,1,7,23,89
168,3,435,1,1,7,23,89
168,3,435,0,1,7,23,89
1252,3,435,0,1,7,23,89
1252,3,435,0,1,7,23,89
967,3,435,0,1,7,23,89
1331,3,435,1,1,7,23,89
465,3,435,0,1,7,23,89
1081,3,435,1,1,7,23,89
483,3,435,0,1,7,23,89
1182,3,435,0,1,7,23,89
1241,3,435,1,1,7,23,89
1244,3,435,0,1,7,23,89
1157,3,435,0,1,7,23,89
1157,3,435,0,1,7,23,89
1244,3,435,0,1,7,23,89
1256,3,435,1,1,7,23,89
509,3,435,1,1,7,23,89
394,3,435,0,1,7,23,89
394,3,435,0,1,7,23,89
375,3,435,1,1,7,23,89
890,3,435,1,1,7,23,89
1163,3,435,1,1,7,23,89
1147,3,435,0,1,7,23,89
1147,3,435,0,1,7,23,89
1147,3,435,0,1,7,23,89
1166,3,435,1,1,7,23,89
1288,3,435,0,1,7,23,89
1288,3,435,0,1,7,23,89
1288,3,435,1,1,7,23,89
974,3,435,1,1,7,23,89
1179,3,435,1,1,7,23,89
1332,3,435,1,1,7,23,89
1288,3,435,0,1,7,23,89
1288,3,435,0,1,7,23,89
1087,3,435,1,1,7,23,89
1109,3,435,0,1,7,23,89
1080,3,435,1,1,7,23,89
1363,3,435,0,1,7,23,89
1411,3,435,0,1,7,23,89
966,3,435,0,1,7,23,89
1077,3,435,0,1,7,23,89
890,3,435,0,1,7,23,89
973,3,435,1,1,7,23,89
1087,3,435,1,1,7,23,89
426,3,435,1,1,7,23,89
359,3,435,1,1,7,23,89
1197,6,435,0,1,7,23,89
899,2,435,1,1,7,23,89
1220,6,435,1,1,7,23,89
1220,6,435,0,1,7,23,89
1220,6,435,0,1,7,23,89
1220,6,435,1,1,7,23,89
1220,6,435,0,1,7,23,89
1220,6,435,0,1,7,23,89
1220,6,435,1,1,7,23,89
1220,6,435,1,1,7,23,89
1220,6,435,0,1,7,23,89
1220,6,435,0,1,7,23,89
1220,6,435,1,1,7,23,89
1220,6,435,0,1,7,23,89
1220,6,435,1,1,7,23,89
1220,6,435,1,1,7,23,89
1220,6,435,0,1,7,23,89
1220,6,435,0,1,7,23,89
1220,6,435,1,1,7,23,89
1220,6,435,1,1,7,23,89
1220,6,435,1,1,7,23,89
1220,6,435,0,1,7,23,89
851,1,435,0,1,7,23,89
851,1,435,0,1,7,23,89
955,2,435,0,1,7,23,89
955,2,435,0,1,7,23,89
955,2,435,0,1,7,23,89
36,3,435,1,1,7,23,89
1322,1,435,0,1,7,23,89
1322,1,435,0,1,7,23,89
1289,1,435,1,1,7,23,89
1286,1,435,0,1,7,23,89
1300,1,435,1,1,7,23,89
1291,1,435,0,1,7,23,89
1299,1,435,0,1,7,23,89
840,1,435,0,1,7,23,89
634,1,435,1,1,7,23,89
634,1,435,1,1,7,23,89
956,3,436,0,1,7,23,89
956,3,436,0,1,7,23,89
956,3,436,0,1,7,23,89
387,3,436,0,1,7,23,89
1271,3,436,1,1,7,23,89
1271,3,436,1,1,7,23,89
81,2,436,1,1,7,23,89
91,2,436,0,1,7,23,89
1071,2,436,0,1,7,23,89
1023,2,436,1,1,7,23,89
1023,2,436,1,1,7,23,89
1023,2,436,0,1,7,23,89
1023,2,436,0,1,7,23,89
1023,2,436,0,1,7,23,89
1023,2,436,0,1,7,23,89
1023,2,436,1,1,7,23,89
1023,2,436,1,1,7,23,89
91,2,436,1,1,7,23,89
91,2,436,0,1,7,23,89
860,1,436,1,1,7,23,89
168,3,436,1,1,7,23,89
168,3,436,1,1,7,23,89
168,3,436,1,1,7,23,89
1085,3,436,1,1,7,23,89
967,3,436,1,1,7,23,89
972,3,436,1,1,7,23,89
972,3,436,0,1,7,23,89
1082,3,436,1,1,7,23,89
1230,3,436,1,1,7,23,89
1241,3,436,1,1,7,23,89
1244,3,436,0,1,7,23,89
1256,3,436,1,1,7,23,89
394,3,436,1,1,7,23,89
473,3,436,1,1,7,23,89
1147,3,436,0,1,7,23,89
1147,3,436,0,1,7,23,89
1288,3,436,1,1,7,23,89
1288,3,436,0,1,7,23,89
1288,3,436,0,1,7,23,89
1087,3,436,0,1,7,23,89
1087,3,436,1,1,7,23,89
1080,3,436,1,1,7,23,89
1363,3,436,0,1,7,23,89
1080,3,436,0,1,7,23,89
1087,3,436,1,1,7,23,89
426,3,436,0,1,7,23,89
359,3,436,1,1,7,23,89
899,2,436,0,1,7,23,89
899,2,436,0,1,7,23,89
1275,2,436,0,1,7,23,89
1220,6,436,0,1,7,23,89
1220,6,436,1,1,7,23,89
1220,6,436,1,1,7,23,89
1220,6,436,1,1,7,23,89
1220,6,436,1,1,7,23,89
1220,6,436,1,1,7,23,89
1220,6,436,0,1,7,23,89
1220,6,436,1,1,7,23,89
1220,6,436,1,1,7,23,89
1220,6,436,1,1,7,23,89
1220,6,436,0,1,7,23,89
1220,6,436,1,1,7,23,89
1220,6,436,1,1,7,23,89
1220,6,436,1,1,7,23,89
1220,6,436,1,1,7,23,89
1220,6,436,1,1,7,23,89
1220,6,436,1,1,7,23,89
1220,6,436,1,1,7,23,89
1220,6,436,1,1,7,23,89
1220,6,436,1,1,7,23,89
1220,6,436,1,1,7,23,89
1220,6,436,0,1,7,23,89
851,1,436,1,1,7,23,89
965,3,436,1,1,7,23,89
1192,3,436,0,1,7,23,89
36,3,436,0,1,7,23,89
1322,1,436,1,1,7,23,89
1322,1,436,0,1,7,23,89
1289,1,436,1,1,7,23,89
72,3,436,0,1,7,23,89
840,1,436,1,1,7,23,89
1341,3,436,1,1,7,23,89
956,3,437,0,1,7,15,159
1143,3,437,1,1,7,15,159
1271,3,437,0,1,7,15,159
1091,2,437,1,1,7,15,159
1319,1,437,0,1,7,15,159
1076,3,437,0,1,7,15,159
168,3,437,0,1,7,15,159
168,3,437,1,1,7,15,159
168,3,437,0,1,7,15,159
167,3,437,0,1,7,15,159
972,3,437,0,1,7,15,159
972,3,437,0,1,7,15,159
378,3,437,0,1,7,15,159
1182,3,437,0,1,7,15,159
1219,3,437,0,1,7,15,159
1219,3,437,0,1,7,15,159
1219,3,437,0,1,7,15,159
1146,3,437,0,1,7,15,159
1146,3,437,0,1,7,15,159
1350,3,437,1,1,7,15,159
890,3,437,0,1,7,15,159
473,3,437,1,1,7,15,159
1087,3,437,0,1,7,15,159
1173,3,437,1,1,7,15,159
1281,3,437,0,1,7,15,159
966,3,437,0,1,7,15,159
966,3,437,0,1,7,15,159
1195,3,437,1,1,7,15,159
1444,3,437,0,1,7,15,159
890,3,437,0,1,7,15,159
1149,3,437,1,1,7,15,159
1173,3,437,0,1,7,15,159
359,3,437,1,1,7,15,159
899,2,437,1,1,7,15,159
1220,6,437,1,1,7,15,159
1220,6,437,1,1,7,15,159
1220,6,437,1,1,7,15,159
1220,6,437,1,1,7,15,159
1220,6,437,1,1,7,15,159
1220,6,437,1,1,7,15,159
1220,6,437,1,1,7,15,159
1220,6,437,1,1,7,15,159
884,1,437,0,1,7,15,159
884,1,437,1,1,7,15,159
851,1,437,1,1,7,15,159
851,1,437,0,1,7,15,159
965,3,437,1,1,7,15,159
1428,3,437,1,1,7,15,159
955,2,437,0,1,7,15,159
958,2,437,0,1,7,15,159
36,3,437,1,1,7,15,159
1322,1,437,1,1,7,15,159
1289,1,437,1,1,7,15,159
885,1,437,0,1,7,15,159
840,1,437,1,1,7,15,159
840,1,437,0,1,7,15,159
374,3,437,1,1,7,15,159
956,3,438,0,1,7,23,325
956,3,438,0,1,7,23,325
956,3,438,0,1,7,23,325
81,2,438,1,1,7,23,325
1071,2,438,0,1,7,23,325
1023,2,438,1,1,7,23,325
1023,2,438,1,1,7,23,325
1023,2,438,1,1,7,23,325
1023,2,438,1,1,7,23,325
876,1,438,0,1,7,23,325
1076,3,438,0,1,7,23,325
168,3,438,0,1,7,23,325
168,3,438,1,1,7,23,325
1252,3,438,0,1,7,23,325
972,3,438,0,1,7,23,325
1082,3,438,1,1,7,23,325
1352,3,438,0,1,7,23,325
1352,3,438,1,1,7,23,325
457,3,438,1,1,7,23,325
1269,3,438,0,1,7,23,325
591,3,438,1,1,7,23,325
1230,3,438,0,1,7,23,325
1182,3,438,0,1,7,23,325
1158,3,438,1,1,7,23,325
1182,3,438,0,1,7,23,325
1150,3,438,0,1,7,23,325
376,3,438,1,1,7,23,325
1244,3,438,0,1,7,23,325
1256,3,438,1,1,7,23,325
1157,3,438,0,1,7,23,325
1219,3,438,0,1,7,23,325
890,3,438,1,1,7,23,325
898,3,438,0,1,7,23,325
1147,3,438,0,1,7,23,325
1195,3,438,0,1,7,23,325
1148,3,438,0,1,7,23,325
1288,3,438,1,1,7,23,325
1288,3,438,1,1,7,23,325
1334,3,438,0,1,7,23,325
1288,3,438,0,1,7,23,325
1288,3,438,0,1,7,23,325
1109,3,438,0,1,7,23,325
1080,3,438,0,1,7,23,325
1332,3,438,1,1,7,23,325
966,3,438,0,1,7,23,325
1087,3,438,1,1,7,23,325
1130,3,438,1,1,7,23,325
426,3,438,0,1,7,23,325
1197,6,438,1,1,7,23,325
1220,6,438,1,1,7,23,325
1220,6,438,0,1,7,23,325
1220,6,438,1,1,7,23,325
1220,6,438,1,1,7,23,325
1220,6,438,0,1,7,23,325
1220,6,438,1,1,7,23,325
1220,6,438,0,1,7,23,325
1220,6,438,1,1,7,23,325
1220,6,438,1,1,7,23,325
1220,6,438,1,1,7,23,325
1220,6,438,1,1,7,23,325
1220,6,438,0,1,7,23,325
1220,6,438,0,1,7,23,325
1220,6,438,0,1,7,23,325
1220,6,438,1,1,7,23,325
1196,6,438,1,1,7,23,325
1220,6,438,1,1,7,23,325
633,1,438,0,1,7,23,325
1185,3,438,0,1,7,23,325
955,2,438,0,1,7,23,325
955,2,438,0,1,7,23,325
955,2,438,0,1,7,23,325
955,2,438,0,1,7,23,325
36,3,438,0,1,7,23,325
1324,1,438,0,1,7,23,325
1322,1,438,0,1,7,23,325
1308,1,438,0,1,7,23,325
1308,1,438,0,1,7,23,325
1286,1,438,0,1,7,23,325
1286,1,438,0,1,7,23,325
1286,1,438,0,1,7,23,325
1300,1,438,0,1,7,23,325
1292,1,438,1,1,7,23,325
1070,3,438,0,1,7,23,325
72,3,438,1,1,7,23,325
72,3,438,0,1,7,23,325
840,1,438,1,1,7,23,325
840,1,438,0,1,7,23,325
840,1,438,1,1,7,23,325
1339,3,439,1,0,7,23,308
387,3,439,1,0,7,23,308
913,0,439,0,0,7,23,308
913,0,439,1,0,7,23,308
913,0,439,1,0,7,23,308
91,2,439,0,0,7,23,308
91,2,439,0,0,7,23,308
91,2,439,1,0,7,23,308
91,2,439,1,0,7,23,308
988,3,439,0,0,7,23,308
969,4,439,1,0,7,23,308
168,3,439,0,0,7,23,308
972,3,439,0,0,7,23,308
972,3,439,0,0,7,23,308
1517,3,439,0,0,7,23,308
1517,3,439,0,0,7,23,308
1269,3,439,0,0,7,23,308
1081,3,439,1,0,7,23,308
1081,3,439,0,0,7,23,308
1081,3,439,0,0,7,23,308
483,3,439,1,0,7,23,308
974,3,439,1,0,7,23,308
982,3,439,0,0,7,23,308
986,3,439,0,0,7,23,308
986,3,439,1,0,7,23,308
1077,3,439,0,0,7,23,308
403,3,439,0,0,7,23,308
633,1,439,0,0,7,23,308
955,2,439,0,0,7,23,308
1289,1,439,0,0,7,23,308
1289,1,439,1,0,7,23,308
1284,1,439,1,0,7,23,308
72,3,439,0,0,7,23,308
1273,3,439,0,0,7,23,308
1339,3,440,1,0,7,23,17
387,3,440,0,0,7,23,17
913,0,440,1,0,7,23,17
91,2,440,0,0,7,23,17
91,2,440,0,0,7,23,17
91,2,440,0,0,7,23,17
988,3,440,1,0,7,23,17
876,1,440,0,0,7,23,17
969,4,440,1,0,7,23,17
969,4,440,1,0,7,23,17
969,4,440,1,0,7,23,17
168,3,440,0,0,7,23,17
168,3,440,1,0,7,23,17
167,3,440,0,0,7,23,17
972,3,440,0,0,7,23,17
1517,3,440,0,0,7,23,17
1079,3,440,1,0,7,23,17
1081,3,440,1,0,7,23,17
1081,3,440,1,0,7,23,17
1081,3,440,0,0,7,23,17
483,3,440,1,0,7,23,17
1093,3,440,1,0,7,23,17
473,3,440,1,0,7,23,17
898,3,440,1,0,7,23,17
982,3,440,1,0,7,23,17
986,3,440,1,0,7,23,17
986,3,440,1,0,7,23,17
986,3,440,1,0,7,23,17
1332,3,440,0,0,7,23,17
359,3,440,1,0,7,23,17
899,2,440,0,0,7,23,17
899,2,440,0,0,7,23,17
1275,2,440,0,0,7,23,17
633,1,440,1,0,7,23,17
955,2,440,0,0,7,23,17
1289,1,440,1,0,7,23,17
1289,1,440,0,0,7,23,17
1284,1,440,0,0,7,23,17
1286,1,440,1,0,7,23,17
1284,1,440,1,0,7,23,17
72,3,440,0,0,7,23,17
72,3,440,0,0,7,23,17
1273,3,440,1,0,7,23,17
1095,3,440,0,0,7,23,17
387,3,441,0,0,7,23,15
